키워드,언론사,기사명,날짜,URL
서울경제,"이낙연 “대장동 의혹, 나라 위해 승부 걸어야···토론 상대론 尹 쉬워”",2021-10-01,https://www.sedaily.com/NewsView/22SKKK7JZ0,코로나 생활지표
이데일리,[코스피 마감]美·中 경제지표 호조에 3거래일 만에 반등…‘3296선’,2021.06.30.,http://www.edaily.co.kr/news/newspath.asp?newsid=03175046629086968,코로나 생활지표
조선비즈,“IMF 세대 이은 코로나 세대…니트족 유형별 예방대책 시급”,2021.07.15.,https://biz.chosun.com/policy/policy_sub/2021/07/15/5URAAZPAUBAFTKG52FSAFQ6YKQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,코로나 생활지표
메디칼업저버,"치매약·코로나 백신, 글로벌제약사 시총 상승 이끌어",2021.07.15.,http://www.monews.co.kr/news/articleView.html?idxno=305738,코로나 생활지표
브릿지경제,“코로나 취약계층 지원책 축소는 성급해”,2021.07.11.,http://www.viva100.com/main/view.php?key=20210711010002504,코로나 생활지표
베이비뉴스,제주 코로나19 '초긴장' 3단계 거리두기 '만지작',2021.07.14.,https://www.ibabynews.com/news/articleView.html?idxno=96507,코로나 생활지표
시사저널,"[창원24시] 창원시, 코로나 악재 속 시책 추진 '순항'",2021.07.16.,http://www.sisajournal.com/news/articleView.html?idxno=220941,코로나 생활지표
뉴스1,"코로나 확산에 '불확실성' 4개월만에 재등장…정부 ""내수에 영향""(종합)",2021.07.16.,https://www.news1.kr/articles/?4373741,코로나 생활지표
헤럴드경제,부산지역 이틀 연속 60명대 코로나19 확진자 발생,2021.07.14.,http://news.heraldcorp.com/view.php?ud=20210714000811,코로나 생활지표
에이블뉴스,"코로나19 장애인 고용방안, 고용 질 미흡",2021.07.16.,http://www.ablenews.co.kr/News/NewsContent.aspx?CategoryCode=0006&NewsCode=000620210715020230842014,코로나 생활지표
뉴스1,"정부 ""내수개선 흐름…코로나 재확산에 불확실성 확대 가능성""",2021.07.16.,https://www.news1.kr/articles/?4373649,코로나 생활지표
뉴스1,추석 감염 본격 반영되는 다음주 최대 고비…4000명도 위태,2021.09.26.,https://www.news1.kr/articles/?4443348,코로나 생활지표
기호일보,"포스트 코로나 시대, 가평서 힐링여행",2021.07.15.,http://www.kihoilbo.co.kr/news/articleView.html?idxno=937528,코로나 생활지표
KTV국민방송,코로나19 확산 상황과 4차 대유행 막을 과제는?,2021.07.13.,https://www.ktv.go.kr/content/view?content_id=629013,코로나 생활지표
아주경제,“코로나19 대응을 위한 취약계층 지원정책 성급하게 축소 말아야”,2021.07.11.,http://www.ajunews.com/view/20210711132711692,코로나 생활지표
미디어제주,유흥주점 관련 확진자 추가…제주 코로나19 누적 1451명,2021.07.15.,http://www.mediajeju.com/news/articleView.html?idxno=331609,코로나 생활지표
파이낸셜뉴스,"코로나 확진 또 최고..오늘 1600명대, 내주엔 2000명대 예상",2021.07.15.,http://www.fnnews.com/news/202107150711391334,코로나 생활지표
메디컬월드뉴스,7월 9일 0시 기준 국내 주요 지역 권역별 코로나19 집단감염 발생현황은?,2021.07.09.,http://medicalworldnews.co.kr/news/view.php?idx=1510943388,코로나 생활지표
EBN,캐시워크 사용자 상반기 걸음수 전년比 13%↑,2021-10-01,https://www.ebn.co.kr/news/view/1502372/?sc=Naver,코로나 생활지표
프레시안,코로나와 원격수업과 '교육 빈곤',2021.07.12.,https://www.pressian.com/pages/articles/2021071209414408189?utm_source=naver&utm_medium=search,코로나 생활지표
EBN,캐시워크 사용자 상반기 걸음수 전년比 13%↑,2021-10-01,https://www.ebn.co.kr/news/view/1502372/?sc=Naver,코로나 생활지표
프레시안,코로나와 원격수업과 '교육 빈곤',2021.07.12.,https://www.pressian.com/pages/articles/2021071209414408189?utm_source=naver&utm_medium=search,코로나 생활지표
메디컬월드뉴스,"코로나19로 등교 중지 후 아동·청소년 비만 지표 악화…신체 활동 감소, 생활...",2021.04.12.,http://medicalworldnews.co.kr/news/view.php?idx=1510941490,코로나 생활지표
아시아경제,코로나19에 재택근무 4배 증가…기혼여성 고용지표는 악화,2021.05.21.,https://view.asiae.co.kr/article/2021052109422955116,코로나 생활지표
연합뉴스TV,"[뉴스초점] 1,673명 확진…11일 만에 2천 명 아래로",2021-10-05,http://www.yonhapnewstv.co.kr/MYH20211004013500038/?did=1825m,코로나 생활지표
이데일리,"[제약 바이오 이모저모] 신풍제약 “피라맥스, 코로나19 임상 2상서 유의성 확...",2021.07.10.,http://www.edaily.co.kr/news/newspath.asp?newsid=01436646629113208,코로나 생활지표
의사신문,현행 거리두기 2주간 더 유지···수도권 4단계·비수도권 3단계,2021-10-02,http://www.doctorstimes.com/news/articleView.html?idxno=216364,코로나 생활지표
뉴스1,"코로나 거센 반격에도 세종시, 거리두기 1단계 유지할 듯…""안정 관리""",2021.07.07.,https://www.news1.kr/articles/?4364169,코로나 생활지표
데일리e스포츠,"[이슈] 아이언소스 김세준 한국 지사장 ""코로나 이후에도 게임 이용 줄어들지...",2021.07.07.,http://game.dailyesports.com/view.php?ud=202107071624518136da2c546b3a_26,코로나 생활지표
청년일보,[코로나19 극복]전국 확진자 발생 현황...국립 인천대 교수 2명 잇따라 확진,2021.07.10.,http://www.youthdaily.co.kr/news/article.html?no=76060,코로나 생활지표
청년일보,[코로나19 극복]전국 확진자 발생 현황...국립 인천대 교수 2명 잇따라 확진,2021.07.10.,http://www.youthdaily.co.kr/news/article.html?no=76060,코로나 생활지표
헤럴드경제,기후위기시계 데드라인 늦춰졌다…‘코로나 역설’,2면 1단,http://news.heraldcorp.com/view.php?ud=20211001000610,코로나 생활지표
초이스경제,"中 공업이익 지표 둔화에도...중국증시, '장중 강보합'",2021.06.28.,http://www.choicenews.co.kr/news/articleView.html?idxno=82757,코로나 생활지표
연합뉴스TV,"[김지수의 글로벌브리핑] WHO ""부스터샷 중단""…美 코로나 사망 재급증 경고 ...",2021.07.13.,http://www.yonhapnewstv.co.kr/MYH20210713005600038/?did=1825m,코로나 생활지표
청년일보,[코로나19 극복]전국 확진자 발생 현황...현대백화점 무역센터점 집단감염 누...,2021.07.08.,http://www.youthdaily.co.kr/news/article.html?no=75944,코로나 생활지표
게임동아,[창간] 코로나 시대 선호 게임 플랫폼 & 장르도 바뀌었다,2021.07.05.,https://game.donga.com/99879/,코로나 생활지표
KBS,"“전 세계, 코로나19 이전 일상 66% 회복…한국은 73% 회복, 세계 18위”",2021.07.03.,https://news.kbs.co.kr/news/view.do?ncd=5224637&ref=A,코로나 생활지표
뉴스핌,[뉴욕전망] 10월에는 국채 수익률 주목해라,2021-10-02,http://www.newspim.com/news/view/20211002000023,코로나 생활지표
더게임스데일리,"""코로나19 이후 주중과 주말 앱 수익차이 좁혀져""",2021.07.07.,http://www.tgdaily.co.kr/news/articleView.html?idxno=310033,코로나 생활지표
컨슈머타임스,"정부, 코로나19 확산 수도권 거리두기 격상 검토",2021.07.08.,http://www.cstimes.com/news/articleView.html?idxno=467088,코로나 생활지표
경기도민일보,양주시 2020년 건강지표 개선?,2021.06.17.,http://www.kgdm.co.kr/news/articleView.html?idxno=769591,코로나 생활지표
에너지경제,"한국, 코로나19 전 일상 회복 수준 세계 18위…73% 회복",2021.07.03.,https://www.ekn.kr/web/view.php?key=20210703010000447,코로나 생활지표
금강일보,"천안시민, 코로나 불구 신체활동 등 건강지표 개선",2021.05.18.,http://www.ggilbo.com/news/articleView.html?idxno=847867,코로나 생활지표
아시아경제,양천구 양천공원 등 책쉼터 ‘건축상 3관왕’ 수상...송파구민 97% 송파둘레길...,2021-09-30,https://view.asiae.co.kr/article/2021093008055021969,코로나 생활지표
이데일리,[밑줄 쫙!] 코로나 '비상'... 수도권 12일부터 사실상 통행금지,2021.07.10.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=018&aid=0004980393,코로나 생활지표
한국일보,"국민 77% ""여름휴가 활동 자제해야...코로나19 확산 우려""",2021.07.01.,https://hankookilbo.com/News/Read/A2021070114360003886?did=NA,코로나 생활지표
데이터솜,코로나19 이후 아동·청소년 비만 지표 악화,2021.05.12.,http://www.datasom.co.kr/news/articleView.html?idxno=114254,코로나 생활지표
이투데이,[전문] 권덕철 코로나19 중앙재난안전대책본부 1차장 브리핑,2021.07.09.,https://www.etoday.co.kr/news/view/2043165,코로나 생활지표
경기일보,경기도 코로나19 신규 확진자 올해 하루 최다인 '405명' 발생,2021.07.09.,http://www.kyeonggi.com/news/articleView.html?idxno=2371240,코로나 생활지표
청년일보,[코로나19 극복]전국 확진자 발생 현황...현대백화점 무역센터점 집단감염 47...,2021.07.06.,http://www.youthdaily.co.kr/news/article.html?no=75708,코로나 생활지표
국민일보,배곯는 식사에 체중 감소·우울감… 양질의 한끼땐 정상수치로 [이슈&탐사],10면 TOP,http://news.kmib.co.kr/article/view.asp?arcid=0924211585&code=11131100&cp=nv,코로나 생활지표
전자신문,[ESG 리딩금융]우리금융 '탄소중립 금융그룹' 가속…글로벌 이니셔티브 선봉으...,15면 TOP,http://www.etnews.com/20210929000052,코로나 생활지표
YTN,"전문가 ""현행 방역체계 전환해야...재택치료 중심 의료 정비 필요""",2021-10-02,https://www.ytn.co.kr/_ln/0103_202110011737292533,코로나 생활지표
민중의소리,[정성철 칼럼] 코로나 상황 반영한 ‘상식적’ 기준중위소득 논의 기대한다,2021.06.28.,https://www.vop.co.kr/A00001579572.html,코로나 생활지표
청년일보,[코로나19 극복]전국 확진자 발생 현황...서울 '마포·강남 음식점 집단감염'...,2021.07.05.,http://www.youthdaily.co.kr/news/article.html?no=75545,코로나 생활지표
한국경제,[과학과 놀자] 지구상 모든 생명체가 의존하는 태양광 에너지…기후변화 촉발...,2021-10-05,https://www.hankyung.com/society/article/2021100190341,코로나 생활지표
청년일보,"[금일 의료·제약 주요기사]휴온스, 러 1회 접종 백신 '스푸트니크 라이트' 국...",2021.07.07.,http://www.youthdaily.co.kr/news/article.html?no=75810,코로나 생활지표
게임동아,코로나19 이후 모바일 게임 시장의 변화는? 아이언소스 ‘레벨업2021’ 세미나...,2021.07.07.,https://game.donga.com/99914/,코로나 생활지표
중소기업신문,"韓 글로벌기업 62개사, 코로나에도 영업이익 26.6%↑",2021.07.07.,http://www.smedaily.co.kr/news/articleView.html?idxno=208116,코로나 생활지표
뉴시스,[민선7기 대전시정 3년결산③]코로나19 위기에서 빛난 '온통대전',2021.07.07.,http://www.newsis.com/view/?id=NISX20210706_0001501554&cID=10807&pID=10800,코로나 생활지표
중앙일보 헬스미디어,코로나19로 심근경색 등 심혈관 질환 위험 높아져,2021.07.02.,https://jhealthmedia.joins.com/article/article_view.asp?pno=24024,코로나 생활지표
머니투데이,오후 6시 코로나19 전국 1682명 확진…어제보다 384명↓,2021-09-30,http://news.mt.co.kr/mtview.php?no=2021092919083810130,코로나 생활지표
오마이뉴스,'집콕 육아' 하는 엄마들이 SNS를 뒤지는 속사정 [코로나 베이비 시대 양육 고...,2021.07.06.,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002757123&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,코로나 생활지표
톱데일리,코로나19 시대 스타트업 '우뚝'…당근마켓·야놀자·왓챠 성공 비결은?,2021.06.29.,http://www.topdaily.kr/news/articleView.html?idxno=108858,코로나 생활지표
인천일보,소비심리 3개월 만에 올라…금리수준전망 지수↑,2021.09.28.,http://www.incheonilbo.com/news/articleView.html?idxno=1113969,코로나 생활지표
세계일보,"정은경 ""지난달 중순부터 2030대와 주점 등을 통해 코로나 확산된 듯""",2021.07.06.,http://www.segye.com/content/html/2021/07/05/20210705514754.html?OutUrl=naver,코로나 생활지표
한국경제TV,"뉴욕증시, 물가지표 경계속 하락…'밈주식' 클린에너지퓨얼 31%↑ [출근전 꼭...",2021.06.10.,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202106100013&t=NN,코로나 생활지표
뉴스락,"쿠팡, 워라밸 문화 위해 '다함께 워라밸 with 쿠팡' 캠페인 진행",2021-10-04,http://www.newslock.co.kr/news/articleView.html?idxno=46896,코로나 생활지표
이코노뉴스,"경기도, 여주·가평 코로나 집단감염 확산…""생활권 겹치는 인접 시군 간 공동...",2021.06.08.,http://www.econonews.co.kr/news/articleView.html?idxno=202824,코로나 생활지표
뉴시스,"일자리에 코로나까지…文정부, 9차례 추경으로 132조 썼다",2021.07.05.,http://www.newsis.com/view/?id=NISX20210704_0001499560&cID=10401&pID=10400,코로나 생활지표
FETV,"쿠팡, 배송업계 혁신 앞장...‘다함께 워라밸 with 쿠팡’ 캠페인 진행",2021-10-04,https://www.fetv.co.kr/news/article.html?no=97401,코로나 생활지표
쿠키뉴스,20대~50대 청장년층 중심 코로나19 감염 확대?,2021.07.05.,http://www.kukinews.com/newsView/kuk202107040097,코로나 생활지표
충청투데이,대전서 10대 고교생 확진… 400여명 코로나19 진단 검사 진행,2021.07.01.,https://www.cctoday.co.kr/news/articleView.html?idxno=2145368,코로나 생활지표
KBS,대전체육중고 학생 23명 코로나19 집단감염,2021.07.03.,https://news.kbs.co.kr/news/view.do?ncd=5224519&ref=A,코로나 생활지표
뉴시스,코로나19로 '집콕'했더니 심혈관 질환에 '적신호',2021.06.29.,http://www.newsis.com/view/?id=NISX20210629_0001494019&cID=10434&pID=13100,코로나 생활지표
이데일리,[목멱칼럼]코로나가 공공임대주택 입주자에게 미치는 영향,A25면 TOP,http://www.edaily.co.kr/news/newspath.asp?newsid=01243126629084672,코로나 생활지표
톱스타뉴스,"코로나19 신규확진자 743명, 토요일 기준 올해 첫 700명대…해외유입 80명대 ...",2021.07.04.,http://www.topstarnews.net/news/articleView.html?idxno=14611761,코로나 생활지표
KBS,대전체육중고 학생 23명 코로나19 집단감염,2021.07.02.,https://news.kbs.co.kr/news/view.do?ncd=5224302&ref=A,코로나 생활지표
비즈니스포스트,[Who Is ?] 김인석 하나생명 대표이사 사장,2021-10-02,https://www.businesspost.co.kr/BP?command=article_view&num=252546,코로나 생활지표
